,hotel_name,app_name,category,permit_day,address,permit_date,keido,ido,year,age,count
381,京町家ステイ　一軒まくや　小梅の家,"馬場　真穂
　",簡易宿所,H30.07.03,京都市上京区仁和寺街道千本東入西富仲町６８５番地１５,2018-07-03 00:00:00,135.74316724,35.02444012,2018,2010,1
382,旅庵　織,"株式会社アセェス
代表取締役　渡邉　裕",簡易宿所,H30.07.03,京都市上京区大宮通今宮御旅所下る東入東若宮町６７番地２１,2018-07-03 00:00:00,135.75032759,35.03771667,2018,2010,1
2467,京のおおぞら　褒華　西邸,"アーバン建物株式会社
代表取締役　千葉　謙一郎",簡易宿所,H30.07.03,京都市下京区花屋町通西洞院東入西松屋町５６６番地,2018-07-03 00:00:00,135.75550575,34.99284847,2018,2010,1
2466,ＩＭＵ ＨＯＴＥＬ ＫＹＯＴＯ,"株式会社タナカヤ
代表取締役　田中　康光",簡易宿所,H30.07.03,京都市下京区新町通仏光寺下る岩戸山町４１１番地，４１３番地,2018-07-03 00:00:00,135.75677480000002,35.00120337,2018,2010,1
2465,波月　ＳＴＡＹ　ＫＹＯＴＯ,"五土株式会社
代表取締役　髙瀬　繁",簡易宿所,H30.07.03,京都市下京区加茂川端六軒町西入波止土濃町３６４番地,2018-07-03 00:00:00,135.76660185,34.99326802,2018,2010,1
2468,百合庵,"合同会社ユリオン
代表社員　北村　恭隆",簡易宿所,H30.07.03,京都市下京区不明門通花屋町下る高槻町３３８番地,2018-07-03 00:00:00,135.76058864,34.99241801,2018,2010,1
1105,京町家　丹定,"竹内　太一
　",簡易宿所,H30.07.03,京都市中京区夷川通室町東入巴町９０番地,2018-07-03 00:00:00,135.75899359,35.01481621,2018,2010,1
379,Ｓｔａｙ　ＳＡＫＵＲＡ・京都御苑東,"Ｓｔａｙ　ＪＡＰＡＮ株式会社
代表取締役　髙橋　誠一",簡易宿所,H30.07.03,京都市上京区河原町通荒神口下る上生洲町,2018-07-03 00:00:00,135.76969249,35.0206851,2018,2010,1
1106,群青庵,"汪　延
　",簡易宿所,H30.07.03,京都市中京区猪熊通三条下る三条猪熊町６４３番地２,2018-07-03 00:00:00,135.75028354,35.00799999,2018,2010,1
2469,草枕,"重田　智洋
　",簡易宿所,H30.07.04,京都市下京区麩屋町通仏光寺下る鍋屋町２４１番地３,2018-07-04 00:00:00,135.76542396,35.00031185,2018,2010,1
2880,ＨＯＴＥＬ　ＢＡＮＩＳＴＥＲ　ＫＹＯＴＯ,"株式会社ホスタ
代表取締役　東尾　浩史",旅館・ホテル,H30.07.04,京都市南区大宮通八条上る大黒町２９０番地，２９１番地,2018-07-04 00:00:00,135.74947871,34.98481849,2018,2010,1
2881,紡・東寺南門　ＡＮ,"株式会社フード・リンク
代表取締役　祝　安",簡易宿所,H30.07.04,京都市南区西九条南田町３６番地２,2018-07-04 00:00:00,135.74792614,34.97868287,2018,2010,1
2470,Ｇｕｅｓｔｈｏｕｓｅ－Ｓｈｉｊｏｏｍｉｙａ　和風別館　３Ｆ,"合同会社Ｇ＆Ｈ京都
代表社員　野中　省吾",簡易宿所,H30.07.05,京都市下京区猪熊通四条下る松本町２５６番地２　３階,2018-07-05 00:00:00,135.75066142,35.00324482,2018,2010,1
3263,ＳＡＫＩＺＯ　ＶＩＬＬＡ　京都　くいな橋,"サキゾーネットワーク株式会社
代表取締役　田村　元起",簡易宿所,H30.07.05,京都市伏見区竹田久保町２番地６８，２番地６３,2018-07-05 00:00:00,135.76081944,34.96288199,2018,2010,1
1107,蛮子民宿　二条丸太町,"蛮子投資集団株式会社
代表取締役　張　一凡",簡易宿所,H30.07.05,京都市中京区聚楽廻中町３０番地２,2018-07-05 00:00:00,135.74103697,35.01905725,2018,2010,1
2472,Ｒｉｎｎ　Ｈｏｒｉｋａｗａ　Ｔａｋａｔｓｕｊｉ,"株式会社レアル
代表取締役　児玉　舟",簡易宿所,H30.07.05,京都市下京区岩上通仏光寺下る徳屋町４３７番地，４３７番地２,2018-07-05 00:00:00,135.75121423,35.00049227,2018,2010,1
383,大泉寺・路地ｉｎｇ　紅,"松浦　未知雄
　",簡易宿所,H30.07.05,京都市上京区室町通鞍馬口下る森之木町,2018-07-05 00:00:00,135.75814924,35.03725277,2018,2010,1
2471,Ｇｕｅｓｔｈｏｕｓｅ－Ｓｈｉｊｏｏｍｉｙａ　和風別館　２Ｆ,"合同会社Ｇ＆Ｈ京都
代表社員　野中　省吾",簡易宿所,H30.07.05,京都市下京区猪熊通四条下る松本町２５６番地２　２階,2018-07-05 00:00:00,135.75066142,35.00324482,2018,2010,1
1108,こぬか薬師,"宗教法人薬師院
代表役員　吉野　弘倫",簡易宿所,H30.07.06,京都市中京区釜座通夷川下る大黒町６９４番地１,2018-07-06 00:00:00,135.75555784,35.0143162,2018,2010,1
1749,京都ぎをん　八坂の宿,"株式会社サンケイビル
代表取締役　飯島　一暢",簡易宿所,H30.07.06,京都市東山区八坂鳥居前清井町４８６番地５,2018-07-06 00:00:00,135.77472016,35.00353384,2018,2010,1
1109,京町家　紅撫子,"エスワイ京通株式会社
代表取締役　郭　文博",簡易宿所,H30.07.06,京都市中京区西ノ京船塚町１５番地１９,2018-07-06 00:00:00,135.73740135,35.01154396,2018,2010,1
1750,雲・小月,"株式会社恒心堂
代表取締役　チャンシャオマン",簡易宿所,H30.07.06,京都市東山区松原通広道東入北入月輪町９６番地１１,2018-07-06 00:00:00,135.77423409,35.00358939,2018,2010,1
2882,楓家　東寺,"豊川　皇司
　",簡易宿所,H30.07.06,京都市南区西九条西柳ノ内町２８番地８,2018-07-06 00:00:00,135.75101482,34.97601927,2018,2010,1
384,ＪＡＰＡＮＩＮＧ　ＨＯＴＥＬ　上七軒,"株式会社ガーネット
代表取締役　中野　拓磨",簡易宿所,H30.07.06,京都市上京区七本松通今出川下る毘沙門町４７９番地４,2018-07-06 00:00:00,135.73930645,35.02921182,2018,2010,1
1751,雲・小松,"株式会社恒心堂
代表取締役　チャンシャオマン",簡易宿所,H30.07.06,京都市東山区建仁寺町四条下る四丁目小松町５６２番地４,2018-07-06 00:00:00,135.77532017,35.00053688,2018,2010,1
1754,ぎをん　白川の宿　一本橋,"林　学
　",簡易宿所,H30.07.09,京都市東山区智恩院古門前大和大路東入四丁目石橋町２９５番地１１,2018-07-09 00:00:00,135.77838361,35.00698633,2018,2010,1
2474,京のおおぞら　褒華　東邸,"アーバン建物株式会社
代表取締役　千葉　謙一郎",簡易宿所,H30.07.09,京都市下京区花屋町通西洞院東入西松屋町５６７番地,2018-07-09 00:00:00,135.75555019,34.99292069,2018,2010,1
1753,ぎをん　白川の宿　太鼓橋,"林　静子
　",簡易宿所,H30.07.09,京都市東山区智恩院古門前大和大路東入四丁目石橋町２９５番地,2018-07-09 00:00:00,135.77836139,35.00696966,2018,2010,1
3057,町家ホテルＹＡＮＡＧＩ,"株式会社フライハイト
代表取締役　沢田　知也",簡易宿所,H30.07.09,京都市右京区西院上今田町１８番地１２,2018-07-09 00:00:00,135.73261018,35.00802752,2018,2010,1
2473,Jasmine 3,"マツムラトレーディング株式会社
代表取締役　松村　康史",簡易宿所,H30.07.09,京都市下京区高辻通大宮西入坊門町８３５番地１,2018-07-09 00:00:00,135.74839785,34.99998117,2018,2010,1
3264,ゲストハウスＫＯＴＯ伏見稲荷,"川口　正和
　",簡易宿所,H30.07.09,京都市伏見区深草下川原町２６番地１,2018-07-09 00:00:00,135.76356366,34.96799819,2018,2010,1
1752,旅寛ＨＯＳＴＥＬ祇園,"株式会社ＨＡＯ
代表取締役　織田　真未",簡易宿所,H30.07.09,京都市東山区古門前通大和大路東入元町３９１番地２，３９１番地３,2018-07-09 00:00:00,135.77432289,35.00677245,2018,2010,1
1110,ランドマークハヤシ,"林　孝英
　",簡易宿所,H30.07.09,京都市中京区壬生森町５６番地８，５６番地９,2018-07-09 00:00:00,135.73699319999997,35.00380015,2018,2010,1
1111,蒼のや　京都四条,"合同会社御所南不動産
代表社員　伏塚　浩明",簡易宿所,H30.07.09,京都市中京区壬生賀陽御所町２４番地８,2018-07-09 00:00:00,135.74602298,35.00274481,2018,2010,1
2883,ＣＯＴＯ京都　東寺５,"有限会社グンセル
代表取締役　林　登",簡易宿所,H30.07.09,京都市南区西九条南田町４４番地５,2018-07-09 00:00:00,135.74859833,34.97817459,2018,2010,1
2884,桜縁,"株式会社オシドリ
代表取締役　呂　楽陽",簡易宿所,H30.07.10,京都市南区西九条豊田町３３番地２,2018-07-10 00:00:00,135.74327364,34.97570252,2018,2010,1
2885,楓情,"株式会社オシドリ
代表取締役　呂　楽陽",簡易宿所,H30.07.10,京都市南区西九条豊田町３３番地１,2018-07-10 00:00:00,135.74330142,34.97566919,2018,2010,1
104,善右衛門,"久保　清美
　",簡易宿所,H30.07.10,京都市北区雲ケ畑出谷町１番地,2018-07-10 00:00:00,135.71414136,35.11497694,2018,2010,1
614,百合の家,"陳　莉
　",簡易宿所,H30.07.10,京都市左京区吉田牛ノ宮町５番地１９,2018-07-10 00:00:00,135.77753057,35.02605955,2018,2010,1
2475,ホテルリソル京都　四条室町,"リソルホテル株式会社
代表取締役　今泉　芳親",旅館・ホテル,H30.07.10,京都市下京区室町通高上る山王町５５４番地，５５８番地,2018-07-10 00:00:00,135.75794969,35.00098118,2018,2010,1
105,椿の家,"山口　野枝
　",簡易宿所,H30.07.11,京都市北区紫野南舟岡町６９番地３３,2018-07-11 00:00:00,135.74554186,35.0368362,2018,2010,1
1112,茶宿　円町,"株式会社マイジョリティサービス
代表取締役　芝田　裕也",簡易宿所,H30.07.11,京都市中京区西ノ京北壺井町１４番地,2018-07-11 00:00:00,135.72896317,35.01558236,2018,2010,1
1756,慶有魚　小松,"株式会社慶有魚
代表取締役　ウー・ツォンホォエ",簡易宿所,H30.07.11,京都市東山区大和大路通四条下る四丁目小松町５７２番地２０,2018-07-11 00:00:00,135.77421478,34.99820376,2018,2010,1
1755,慶有魚　大松,"株式会社慶有魚
代表取締役　ウー・ツォンホォエ",簡易宿所,H30.07.11,京都市東山区大和大路通四条下る四丁目小松町５７２番地１９,2018-07-11 00:00:00,135.77421478,34.99820376,2018,2010,1
1757,今熊野テラス　頴川庵,"ＪＨヘリテイジ株式会社
代表取締役　小池　レイチェル　愛里",簡易宿所,H30.07.11,京都市東山区今熊野南日吉町１１１番地１,2018-07-11 00:00:00,135.77868129,34.9856217,2018,2010,1
106,Ｅｘｐｏ　Ｃｏｔｔａｇｅ　３,"株式会社新和建設
代表取締役　小森　裕",簡易宿所,H30.07.17,京都市北区紫野南舟岡町３９番地１９,2018-07-17 00:00:00,135.74422533,35.03624457,2018,2010,1
2476,Ｓｈｉｋｉ　Ｓｕｉｔｅｓ,"株式会社エヌアンドジェイ
代表取締役　田川　伸生",簡易宿所,H30.07.18,京都市下京区猪熊通三哲下る上夷町１５７番地,2018-07-18 00:00:00,135.75108411,34.98627395,2018,2010,1
1113,ＲＥＪＯＩＣＥ　ＳＴＡＹ　京都二条月光,"株式会社エーアンドシーキャピタル
代表取締役　中山　佳典",簡易宿所,H30.07.18,京都市中京区西ノ京東月光町３３番地５他,2018-07-18 00:00:00,135.73867072,35.00929694,2018,2010,1
2478,慶有魚　鴨川店,"株式会社慶有魚
代表取締役　ウー・ツォンホォエ",簡易宿所,H30.07.18,京都市下京区加茂川端六軒町上る八ツ柳町３４８番地２，３５７番地１,2018-07-18 00:00:00,135.76699623,34.99383464,2018,2010,1
1114,「京の温所」釜座二条,"株式会社ワコール
代表取締役　伊東　知康",簡易宿所,H30.07.18,京都市中京区釜座通二条下る上松屋町６９０番地２,2018-07-18 00:00:00,135.75596616,35.01314686,2018,2010,1
2887,京都クリスタルホテルＩ,"株式会社リゾートライフ
代表取締役　松井　泰子",旅館・ホテル,H30.07.18,京都市南区東九条東岩本町１５番地２,2018-07-18 00:00:00,135.76458294,34.98401602,2018,2010,1
2886,ＧＥＮＭＡＣＨＩ　ＨＯＵＳＥ（原町ハウス）,"Ｈｕｇｏ　Ｃａｐｉｔａｌ　ＬＬＣ合同会社
代表社員　クリスチャン・ランジェレ",簡易宿所,H30.07.18,京都市南区八条源町４７番地,2018-07-18 00:00:00,135.74443464,34.98399629,2018,2010,1
2477,京町家の宿　至誠宿　大宮五条,"株式会社立志社
代表取締役　前田　弘二",簡易宿所,H30.07.18,京都市下京区大宮通五条下る二丁目東側堀之上町５１７番地,2018-07-18 00:00:00,135.74937292,34.99461494,2018,2010,1
1758,京の宿　祇園こまつ,"株式会社エースコンサルティング
代表取締役　細見　正博",旅館・ホテル,H30.07.18,京都市東山区祇園町南側５０１番地２,2018-07-18 00:00:00,135.77867258,35.00223117,2018,2010,1
1116,ＴＨＥ　ＣＡＭＯＵＦＬＡＧＥ,"株式会社ＣＯＮＴＥＮＰＯＲＡＲＹ　ＣＯＣＯＯＮ　ＲＯＯＭ７０２
代表取締役　坂田　哲也",簡易宿所,H30.07.19,京都市中京区西ノ京船塚町１６番地２７,2018-07-19 00:00:00,135.73729303,35.011341200000004,2018,2010,1
2479,井翕,"楊　竹梅
　",簡易宿所,H30.07.19,京都市下京区東洞院通六条下る橋詰町１２８番地３,2018-07-19 00:00:00,135.76132738,34.99415954,2018,2010,1
1115,姉西庵,"株式会社インテリックス
代表取締役　山本　卓也",簡易宿所,H30.07.19,京都市中京区姉小路通神泉苑東入姉西町４６番地１６,2018-07-19 00:00:00,135.74808095,35.00906654,2018,2010,1
1759,紡　泉涌寺,"株式会社レ・コネクション
代表取締役　奧田　久雄",簡易宿所,H30.07.19,京都市東山区泉涌寺五葉ノ辻町７番地２０,2018-07-19 00:00:00,135.77154328,34.98190807,2018,2010,1
2480,ＯＳＴＡＹホテル 京都西洞院,"株式会社ＯＳＴＡＹ　ＪＡＰＡＮ
代表取締役　矢野　貴大",簡易宿所,H30.07.20,京都市下京区東中筋通六条上る天使突抜四丁目,2018-07-20 00:00:00,135.75661919,35.00315044,2018,2010,1
2481,京華宿　四季,"岩井　聡
　",簡易宿所,H30.07.20,京都市下京区中堂寺藪ノ内町２２番地２,2018-07-20 00:00:00,135.74790359999997,34.99485379,2018,2010,1
2890,リバーサイド東福寺西,"有限会社ＴＡＴＳＵＤＥＮ
代表取締役　河田　文",簡易宿所,H30.07.20,京都市南区東九条北松ノ木町３９番地２４,2018-07-20 00:00:00,135.76686895,34.97807774,2018,2010,1
2889,京都駅　ゲストハウス道,"淺田　道夫
　",簡易宿所,H30.07.20,京都市南区東九条南山王町２８番地２,2018-07-20 00:00:00,135.76172224,34.98191335,2018,2010,1
2888,Ｋｉｒａｒｉ　Ｇｕｅｓｔ　Ｈｏｕｓｅ　京都東九条,"株式会社明来エンタープライズ
代表取締役　佐野　章仁",簡易宿所,H30.07.20,京都市南区東九条河西町１７番地１０,2018-07-20 00:00:00,135.76521909,34.98045247,2018,2010,1
3265,ＳＡＫＩＺＯ　ＶＩＬＬＡ　京都　稲荷２,"サキゾーネットワーク株式会社
代表取締役　田村　元起",簡易宿所,H30.07.23,京都市伏見区深草西浦町五丁目３２番地１０,2018-07-23 00:00:00,135.76732971,34.95823824,2018,2010,1
2891,ＫＹＯＳＴＡＹいろは　京都駅前,"株式会社東寺ハウジング
代表取締役　古田　彰男",簡易宿所,H30.07.23,京都市南区西九条池ノ内町２９番地，３０番地,2018-07-23 00:00:00,135.75287569,34.98386861,2018,2010,1
1117,京恋　錦,"アスター国際産業ソリューション株式会社
代表取締役　叶　婷婷",簡易宿所,H30.07.24,京都市中京区錦小路通堀川東入三文字町５６７番地,2018-07-24 00:00:00,135.75213623,35.00491414,2018,2010,1
2892,夏嵐・東寺千本,"盧　雪花
　",簡易宿所,H30.07.24,京都市南区唐橋高田町２０番地１１,2018-07-24 00:00:00,135.74214038,34.98127426,2018,2010,1
2893,Ｒ－Ｇｕｅｓｔ　Ｒｅｓｉｄｅｎｃｅ　京都東九条,"株式会社リアルエステート
代表取締役　内田　哲",簡易宿所,H30.07.24,京都市南区東九条西岩本町３番地１２,2018-07-24 00:00:00,135.76314149,34.98262166,2018,2010,1
2895,京都ゲストハウスさくら屋,"劉　振鳳
　",簡易宿所,H30.07.24,京都市南区東九条北松ノ木町１３番地１０,2018-07-24 00:00:00,135.76632457,34.97784164,2018,2010,1
2482,屋子　Ｗｕｚ　ＫＡＭＯＧＡＷＡ,"株式会社森之
代表取締役　呉　建森",簡易宿所,H30.07.24,京都市下京区加茂川端六軒町下る八ツ柳町３５６番地７,2018-07-24 00:00:00,135.76696293,34.99304582,2018,2010,1
2483,ホテルサンルート京都木屋町,"株式会社ホテルサンルート京都
代表取締役　和田　隆夫",旅館・ホテル,H30.07.24,京都市下京区西木屋町通松原下る難波町,2018-07-24 00:00:00,135.76754047,34.99834259,2018,2010,1
2484,鈴　プレミアム　薫風,"株式会社レアル
代表取締役　児玉　舟",簡易宿所,H30.07.24,京都市下京区油小路通花屋町下る仏具屋町２２２番地１,2018-07-24 00:00:00,135.75370872,34.99179854,2018,2010,1
2485,ＬＫハウス　京縁館,"株式会社ＬＫ
代表取締役　李　暁宣",簡易宿所,H30.07.24,京都市下京区西洞院通正面下る鍛冶屋町４３９番地１,2018-07-24 00:00:00,135.75499199,34.99041533,2018,2010,1
